#NAME	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas denitrificans (nomen rejiciendum)	7.70E-05	4.23E-05	0.001581783	0.000206441	1.30E-05	1.27E-05	0.000159933	0.000270827	0.000421296	0.000281132
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas entomophila	4.62E-05	0	0.00036679	0.000173978	3.25E-05	2.53E-05	0.000259891	8.12E-05	0.000171724	0.000110121
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas extremaustralis	0.000123183	0	7.64E-06	0.00060727	1.95E-05	3.17E-05	2.00E-05	2.71E-05	1.14E-05	1.94E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas extremorientalis	1.54E-05	0	3.06E-05	7.78E-06	0	6.34E-06	6.00E-05	2.71E-05	1.60E-05	1.04E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas fluorescens	0.000354151	5.92E-05	0.002261873	0.0006547	3.90E-05	0.0001711	0.000719698	0.000162496	0.000670867	0.001050683
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas fragi	0	0	7.64E-06	8.55E-06	0	1.27E-05	4.00E-05	0	2.06E-05	9.07E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas frederiksbergensis	1.54E-05	8.46E-06	0.000275093	5.35E-05	2.60E-05	2.53E-05	1.00E-04	2.71E-05	5.95E-05	2.72E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas fulva	4.62E-05	8.46E-06	0.000343866	6.26E-05	1.30E-05	0	8.00E-05	5.42E-05	0.000180882	0.000187853
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas furukawaii	1.54E-05	0	0.000221602	0.000162509	0.000149495	1.90E-05	0.000159933	0.00081248	0.000313682	0.0002034
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas fuscovaginae	1.54E-05	0	2.29E-05	8.36E-06	0	0	4.00E-05	0	1.37E-05	7.77E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas granadensis	1.54E-05	0	0	4.47E-06	0	0	0	0	9.16E-06	7.51E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas guangdongensis	0	0	0.000229244	7.33E-05	6.50E-06	2.53E-05	1.00E-04	0.000108331	0.000238124	9.59E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas knackmussii	1.54E-05	3.39E-05	0.000382073	0.000162509	1.95E-05	2.53E-05	0.00011995	0.000135413	0.00045564	0.000237084
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas koreensis	1.54E-05	0	2.29E-05	2.78E-05	1.30E-05	2.53E-05	2.00E-05	2.71E-05	5.72E-05	8.16E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas kribbensis	1.54E-05	0	3.06E-05	1.24E-05	0	6.34E-06	8.00E-05	0	4.58E-05	1.68E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas lactis	0	0	1.53E-05	4.08E-06	6.50E-06	0	2.00E-05	0	1.14E-05	2.59E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas libanensis	1.54E-05	0	7.64E-06	7.97E-06	6.50E-06	0	2.00E-05	0	1.83E-05	0.000111416
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas lini	3.08E-05	8.46E-06	1.53E-05	5.56E-05	0	1.90E-05	4.00E-05	0	1.83E-05	8.03E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas litoralis	1.54E-05	0	6.88E-05	6.41E-05	0	6.34E-06	0.00011995	0	7.33E-05	2.59E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas lundensis	3.08E-05	0	3.06E-05	1.42E-05	1.30E-05	0	8.00E-05	0	4.35E-05	0.000169716
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas lurida	0	0	1.53E-05	1.03E-05	0	1.90E-05	4.00E-05	0	3.66E-05	1.17E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas luteola	1.54E-05	0	7.64E-06	6.61E-06	0	0	0	0	1.60E-05	2.59E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mandelii	0	0	1.53E-05	1.36E-05	0	0	4.00E-05	0	2.06E-05	2.98E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas marincola	4.62E-05	8.46E-06	0.000282734	2.31E-05	0	6.34E-06	0.00011995	5.42E-05	6.18E-05	2.20E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mediterranea	0	0	7.64E-05	2.64E-05	0	6.34E-06	2.00E-05	0	0.000139669	0.000117894
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mendocina	4.62E-05	6.77E-05	0.000794712	0.000345623	0.000129996	4.44E-05	0.000219908	0.000379157	0.000544937	0.000448257
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas monteilii	6.16E-05	8.46E-06	0.000229244	5.27E-05	2.60E-05	3.17E-05	1.00E-04	0.000189579	0.000125931	0.000108825
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas moraviensis	3.08E-05	0	6.88E-05	2.59E-05	1.30E-05	3.80E-05	6.00E-05	0	5.72E-05	2.33E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mosselii	0	0	0	5.25E-06	0	6.34E-06	0	0	1.37E-05	1.17E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mucidolens	1.54E-05	8.46E-06	3.82E-05	2.66E-05	0	6.34E-06	0	2.71E-05	2.98E-05	6.61E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas oleovorans	0	8.46E-06	8.41E-05	2.31E-05	6.50E-06	0	2.00E-05	8.12E-05	4.12E-05	9.07E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas orientalis	3.08E-05	8.46E-06	8.41E-05	7.45E-05	6.50E-06	5.07E-05	0.000139941	5.42E-05	0.00012822	3.89E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas oryzae	0.000138581	8.46E-06	0.000320941	9.47E-05	6.50E-06	5.70E-05	0.000219908	2.71E-05	0.000231255	9.07E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas oryzihabitans	3.08E-05	8.46E-06	0.000236885	0.000242597	2.60E-05	5.07E-05	0.000139941	0.000108331	0.000249572	0.000158056
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas palleroniana	0	0	3.82E-05	1.09E-05	0	0	2.00E-05	0	5.72E-05	2.59E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas parafulva	4.62E-05	8.46E-06	0.000122263	0.000115856	1.95E-05	1.90E-05	8.00E-05	0	0.000107614	5.05E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas pelagia	0	0	3.06E-05	1.50E-05	0	1.90E-05	1.00E-04	8.12E-05	4.35E-05	2.33E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas plecoglossicida	1.54E-05	0	6.11E-05	2.80E-05	1.95E-05	0	8.00E-05	5.42E-05	6.41E-05	0.000133441
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas poae	0	0	1.53E-05	6.80E-05	0	1.90E-05	0	2.71E-05	2.52E-05	7.51E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas pohangensis	1.54E-05	8.46E-06	0.000145188	0.000128685	6.50E-06	5.07E-05	6.00E-05	5.42E-05	0.000151117	2.33E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas prosekii	1.54E-05	0	3.82E-05	6.53E-05	2.60E-05	2.53E-05	2.00E-05	2.71E-05	2.75E-05	0.00010753
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas protegens	6.16E-05	8.46E-06	0.000252168	0.000127713	3.90E-05	5.70E-05	6.00E-05	0.000162496	0.000169434	0.000152874
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas psychrophila	1.54E-05	0	4.58E-05	1.40E-05	6.50E-06	6.34E-06	2.00E-05	0	1.83E-05	9.07E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas psychrotolerans	4.62E-05	8.46E-06	0.000168112	0.000150068	1.95E-05	3.80E-05	6.00E-05	2.71E-05	0.000222096	0.000124372
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas putida	0.000307958	8.46E-05	0.002086119	0.000690274	0.000162495	0.000202786	0.000759681	0.002627018	0.000723529	0.001142666
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas reinekei	3.08E-05	0	7.64E-06	2.59E-05	0	3.17E-05	6.00E-05	0	5.95E-05	2.20E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas resinovorans	1.54E-05	0	0.000328583	0.00015901	0.000123496	4.44E-05	0.00011995	0.000649984	0.000315972	0.000177489
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas rhizosphaerae	1.54E-05	0	5.35E-05	6.76E-05	0	2.53E-05	8.00E-05	5.42E-05	8.70E-05	7.90E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas rhodesiae	1.54E-05	0	3.82E-05	1.48E-05	1.95E-05	6.34E-06	2.00E-05	0	2.75E-05	1.04E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sabulinigri	1.54E-05	0	4.58E-05	1.54E-05	6.50E-06	6.34E-05	4.00E-05	0	5.04E-05	1.30E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas salegens	1.54E-05	8.46E-06	0.000145188	4.37E-05	0	0	0	8.12E-05	2.52E-05	1.55E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas saudiphocaensis	1.54E-05	2.54E-05	0.000252168	2.82E-05	6.50E-06	6.34E-06	6.00E-05	2.71E-05	7.33E-05	8.55E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas savastanoi	0	0	0	1.17E-06	0	0	0	0	4.58E-06	1.30E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sihuiensis	3.08E-05	0	0	1.34E-05	6.50E-06	1.27E-05	0	2.71E-05	3.66E-05	2.72E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas silesiensis	1.54E-05	0	2.29E-05	1.54E-05	0	6.34E-06	4.00E-05	0	1.14E-05	1.68E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas simiae	1.54E-05	8.46E-06	7.64E-06	1.11E-05	0	2.53E-05	2.00E-05	0	2.52E-05	1.30E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas soli	1.54E-05	0	7.64E-06	5.64E-06	0	0	2.00E-05	0	1.37E-05	1.30E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 02C 26	0	8.46E-06	4.58E-05	2.74E-05	1.30E-05	1.27E-05	0	0	7.33E-05	5.18E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 09C 129	1.54E-05	0	7.64E-06	0.000178254	6.50E-06	0	0	2.71E-05	1.14E-05	5.18E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 11K1	3.08E-05	0	2.29E-05	1.38E-05	6.50E-06	0	4.00E-05	0	1.60E-05	1.68E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 31-12	1.54E-05	0	7.64E-06	5.77E-05	0	0	4.00E-05	0	3.21E-05	4.66E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 7SR1	0	0	0.000168112	2.08E-05	0	3.80E-05	6.00E-05	2.71E-05	8.47E-05	3.37E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. A214	0	0	0	9.72E-07	0	0	0	0	0	3.89E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. ACM7	0	0	7.64E-06	4.08E-06	6.50E-06	0	0	0	9.16E-06	1.17E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. AK6U	0	8.46E-06	7.64E-06	1.30E-05	0	0	0	0	0.000270179	8.16E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. ATCC 13867	3.08E-05	1.69E-05	0.000435563	0.000223158	4.55E-05	2.53E-05	0.000139941	0.000189579	0.000338868	0.000212469
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. ATCC 43928	0	0	0	1.75E-06	6.50E-06	0	0	0	1.37E-05	3.89E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. B10	1.54E-05	0	7.64E-06	4.67E-06	0	0	2.00E-05	0	1.60E-05	7.77E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. BJP69	0	0	3.06E-05	6.41E-06	0	6.34E-06	0	0	1.60E-05	1.04E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. C27(2019)	1.54E-05	0	7.64E-06	9.72E-06	0	1.90E-05	6.00E-05	0	9.16E-06	2.59E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. CC6-YY-74	0	0	0.000213961	9.97E-05	3.90E-05	2.53E-05	8.00E-05	0.000108331	0.000217517	0.000147692
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. CCOS 191	3.08E-05	0	2.29E-05	1.05E-05	1.30E-05	6.34E-06	2.00E-05	5.42E-05	8.70E-05	1.17E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. CFSAN084952	1.54E-05	0	0	7.78E-07	0	6.34E-06	0	0	2.29E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. CMR12a	0.000123183	0	0.000206319	7.10E-05	0	4.44E-05	6.00E-05	2.71E-05	4.35E-05	4.66E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. CMR5c	1.54E-05	8.46E-06	9.93E-05	6.20E-05	6.50E-06	0	4.00E-05	2.71E-05	7.10E-05	8.16E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. DG56-2	0	8.46E-06	0.000213961	2.14E-05	0	2.53E-05	4.00E-05	5.42E-05	4.58E-05	2.59E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. DR 5-09	0	0	1.53E-05	5.83E-06	0	0	2.00E-05	0	2.98E-05	3.89E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. DTU12.3	1.54E-05	0	7.64E-06	2.99E-05	0	1.27E-05	4.00E-05	0	2.52E-05	1.68E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. DY-1	0	0	0.000382073	0.000130629	4.55E-05	6.34E-06	8.00E-05	0.000270827	0.000148827	0.00016842
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. FDAARGOS_380	0	0	1.53E-05	3.38E-05	0	0	2.00E-05	0	9.16E-06	7.77E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. FGI182	0	0	3.82E-05	5.64E-06	0	0	0	0	2.29E-05	3.89E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. GR 6-02	0	0	0	2.92E-06	6.50E-06	6.34E-06	0	0	2.29E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. HLS-6	1.54E-05	8.46E-06	5.35E-05	4.08E-05	6.50E-06	1.27E-05	4.00E-05	0	6.87E-05	2.98E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. IB20	3.08E-05	8.46E-06	1.53E-05	8.94E-06	6.50E-06	0	6.00E-05	0	2.29E-05	3.89E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. JY-Q	1.54E-05	0	0.00036679	1.75E-06	0	0	0	0.00173329	6.87E-06	1.30E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. K2W31S-8	3.08E-05	8.46E-06	0.00036679	0.000115856	2.60E-05	1.27E-05	0.000279882	0.000135413	0.000242703	0.000154169
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. KBS0707	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. KUIN-1	0	0	0	5.83E-07	0	0	0	0	0	1.30E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. LAB-08	0	0	3.06E-05	1.83E-05	0	6.34E-06	0.000159933	0	3.43E-05	2.98E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. LBUM920	0	8.46E-06	0.000427922	1.26E-05	0	6.34E-06	6.00E-05	0	2.06E-05	4.28E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. LG1D9	1.54E-05	8.46E-06	5.35E-05	3.19E-05	0	1.27E-05	2.00E-05	2.71E-05	4.58E-05	2.59E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. LG1E9	4.62E-05	0	2.29E-05	6.22E-06	0	0	0	2.71E-05	3.21E-05	1.55E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. LH1G9	0	0	0	2.92E-06	0	0	0	8.12E-05	2.29E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. LPH1	3.08E-05	8.46E-06	8.41E-05	1.50E-05	0	6.34E-06	2.00E-05	0	5.04E-05	2.98E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. LTGT-11-2Z	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. LTJR-52	0	0	7.64E-06	4.28E-06	0	0	4.00E-05	0	1.14E-05	2.59E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. Leaf58	0	0	1.53E-05	2.04E-05	6.50E-06	1.90E-05	2.00E-05	2.71E-05	3.21E-05	1.04E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. Lz4W	1.54E-05	0	0	7.78E-07	0	0	0	0	2.29E-06	2.59E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. M30-35	1.54E-05	8.46E-06	1.53E-05	1.87E-05	0	0	2.00E-05	2.71E-05	3.66E-05	1.94E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. MPC6	6.16E-05	0	2.29E-05	6.82E-05	0	3.80E-05	0.000199916	2.71E-05	2.75E-05	1.94E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. MRSN12121	0	8.46E-06	7.64E-06	1.13E-05	0	0	0	0	2.75E-05	1.55E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. MYb193	0	8.46E-06	3.06E-05	7.19E-06	0	0	2.00E-05	2.71E-05	1.14E-05	9.07E-06
